list_position,date,category,title,video_id,url,duration_min,view_count
279,2022-06-08,Harikathamruta Sara,NKHK Kannada Harikathamruta sara Day 2-  8th June,v_QyikGTyIo,https://www.youtube.com/watch?v=v_QyikGTyIo,60.3,61
